# cn     En
0.000985555     11.7167
0.000721508     20.0472
0.00329552     36.6368
0.000899117     7.95784
0.00527777     20.0162
0.00972048     26.2254
0.00767747     18.1726
0.00517232     27.9455
0.00644164     36.0894
0.00737959     25.33
0.00717619     40.6893
0.0081144     20.4697
0.00354441     6.0397
0.00492894     45.0877
0.0087375     29.9836
0.00664739     34.3822
0.00831522     21.7733
0.00320214     43.2531
0.00269297     25.0994
0.000281878     14.2741
0.00544343     30.2882
0.00929941     5.06545
0.00818345     22.9939
0.00266351     17.2487
0.00513497     37.6796
0.0086751     19.0632
8.28932e-05     33.904
0.000162408     8.74572
0.0037968     36.5973
0.00720526     30.1438
0.00124671     10.043
0.00524634     25.145
0.0099352     25.4835
6.38099e-05     30.8098
0.00741995     26.7426
0.00380198     13.296
0.0049346     45.2593
0.00409592     37.3152
0.00980245     49.8118
0.000717198     46.9599
0.000988414     32.1221
0.00396781     15.8019
0.0015352     31.3729
0.00978298     45.9361
0.00177899     15.4514
0.00070052     7.46599
0.00900692     8.73405
0.0052045     2.69716
0.00878029     19.2816
0.00452698     44.7804
0.00906108     6.78015
0.00734966     36.9493
0.00457272     49.5134
0.00694839     30.2137
0.00334345     42.9449
0.00123953     32.8684
0.00999813     36.6147
0.00718842     48.6085
0.00596412     14.7372
0.00429887     20.6571
0.00855117     43.8489
0.00658294     27.2916
0.0075161     30.9032
0.00874885     35.5771
0.00359217     37.6003
0.00131957     2.52419
0.000784176     19.4069
0.0036658     17.3167
0.0097356     8.73581
0.00867277     35.0495
0.00989828     29.7455
0.00780677     24.3984
0.00149003     43.5508
0.00478892     9.2124
0.00621047     32.6819
0.00246302     37.6171
0.0067793     47.5982
0.00615358     41.274
0.0059251     32.5894
0.00216964     27.0705
0.000512258     45.6131
0.00852428     37.6376
0.00886356     32.0101
0.00669779     12.6424
0.000297443     43.3807
0.00120737     4.16116
0.00809009     49.9559
0.00916385     46.0894
0.00947496     15.5594
0.00330076     44.7125
0.00563346     1.20748
0.00334793     12.0586
0.00332242     47.4031
0.00968667     49.227
0.00312986     14.2368
0.00554817     43.6972
0.00333629     48.083
0.00462054     6.90713
0.00411607     30.2717
0.00139864     7.48124
0.00416478     44.3136
0.0089038     35.4256
0.00656498     45.17
0.00176727     49.4547
0.00993693     23.5899
0.00894612     26.0046
0.00538176     6.73693
0.00649913     32.0115
0.00565607     48.6765
0.00341774     38.3152
0.00135688     30.3656
0.00460325     21.2321
0.00883093     17.7511
0.00238165     13.0866
0.00990927     36.8063
0.00849697     16.0979
0.00815878     2.34715
0.00434701     40.5655
0.00618225     7.31103
0.00724382     35.721
0.000520039     31.1158
0.00498437     34.3315
0.00819356     35.4368
0.00687249     41.1159
0.000610618     30.8333
0.00775345     2.91326
0.00675297     22.6077
0.00517547     43.2037
0.00745554     17.8785
0.00456608     5.00692
0.00868764     19.7441
0.00569768     38.9534
0.00794773     15.5673
0.00910213     37.8188
0.00265889     25.744
0.00178291     16.5898
0.00527862     21.7743
0.00548843     36.1591
0.000144326     40.417
0.00735098     47.3575
0.00544063     12.7359
0.000365098     40.0127
0.00862967     40.1528
0.00376648     14.0903
0.00854304     16.5703
0.00301993     43.2632
0.00953035     25.4169
0.00541781     36.5162
0.00543114     30.4637
0.000260946     44.3429
0.000522685     43.9213
0.00194354     7.01414
0.00502551     38.7152
0.00463399     24.8355
0.00270184     12.7678
0.00316099     16.2153
0.0010226     42.2911
0.00272195     14.2953
0.00467406     6.2418
0.00609181     6.70809
0.000238868     1.41576
0.00988119     36.0854
0.00622065     47.1635
0.00860555     15.0649
0.000793601     1.33793
0.00269402     12.6486
0.00296967     36.8227
0.00980754     7.83575
0.00326293     15.9184
0.00925387     14.7709
0.00309764     5.9169
0.00769653     46.5452
0.00666146     36.3885
0.00368152     42.3694
0.00286418     12.4917
0.00159367     31.2661
0.00961132     36.271
0.00139623     45.033
0.00559741     41.4107
0.00749212     7.66982
0.00932738     24.6018
0.00916107     27.6436
0.00529448     45.7073
0.00249204     47.1495
0.00190362     27.994
0.00819617     12.3419
0.000997303     21.7162
0.00062798     2.44892
0.00499883     32.1186
0.003082     22.1677
0.0027988     24.0989
0.00710421     29.5371
0.00103112     2.31119
0.00273808     34.1686
0.00043909     35.5755
0.00301958     40.2374
0.00424767     44.2744
0.00114043     25.1714
0.00335262     27.7433
0.000200905     4.03737
0.000498042     24.3986
0.00812391     40.79
0.00258596     48.6598
0.00765045     30.0847
0.00391699     23.0633
0.0020739     1.44691
0.00824807     48.0511
0.00962621     21.0357
0.00998033     39.6352
0.0037876     18.8962
0.00219225     26.7539
0.00593918     48.043
0.000171055     7.83703
0.00388612     2.31372
0.00387733     37.2374
0.00376181     4.77111
9.51657e-05     44.8337
0.00401205     16.8339
0.00507592     23.1907
0.000357036     14.3947
0.00963242     38.1396
0.000818413     6.82915
0.0027631     20.3493
0.00644469     8.27662
0.00878167     33.8077
0.00888347     31.5963
0.00578182     25.8617
0.00374391     6.90867
0.00455478     43.9223
0.00374855     28.9507
0.00363322     34.5117
0.00293363     16.0872
0.00369588     14.2611
0.00992007     30.9443
0.00365836     38.8136
0.00240975     49.709
0.000448878     18.9649
0.00530494     8.0046
0.0057872     24.0955
0.000575254     13.1021
0.00397778     39.1779
0.00882473     11.2374
0.00612204     48.6086
0.00406979     36.1857
0.00968253     41.7696
0.00456931     8.61555
0.00172184     44.3397
0.00348503     40.5488
0.00220782     23.0365
0.00562068     30.3663
0.00303715     39.7731
0.00553401     16.145
0.00235801     7.65809
0.0053297     19.6572
0.00179084     14.3843
0.00168466     40.7242
0.00073549     30.3754
0.0039844     19.879
0.0038893     10.6864
0.00548812     49.3839
0.00540991     34.8405
0.00950092     15.1253
0.000598639     30.1394
0.00603452     14.7528
0.00730614     22.8409
0.00302921     11.2239
0.00986326     9.31805
0.00342331     48.2838
0.00339386     22.7554
0.00649902     34.2548
0.00760247     36.5931
0.00460346     48.5007
0.00826852     35.6386
0.00302672     46.0375
0.00147112     48.1658
0.0084614     26.0121
0.00600822     1.84713
0.00278748     4.19076
0.00437291     6.08439
0.00401681     48.7015
0.00261616     24.8533
0.00623924     23.8806
0.00473562     18.9013
0.000409684     45.5406
0.0079531     11.8118
0.00396801     42.3782
0.00417752     41.2497
0.001292     34.4091
0.00784999     41.2234
0.00730013     19.18
0.00636528     23.1309
0.00632741     49.1121
0.00266803     11.2856
0.00679643     18.9479
0.00916475     40.9374
0.00492936     27.4695
0.00973587     47.2152
0.00988983     17.5985
0.00608572     11.3833
0.00958168     6.95969
0.00810907     33.5918
0.00237205     34.3159
0.00426942     31.3875
0.0024171     43.9605
0.00340289     9.32243
0.00462155     37.3634
0.00992876     34.1417
0.00351463     22.5216
0.00694923     9.39754
0.00877089     6.15353
0.00924451     17.2766
0.000727895     13.9371
0.00438318     45.3583
0.000761952     6.88253
0.00227829     19.4847
0.0047789     44.4891
0.00509319     20.4414
0.00795244     22.9148
0.00335281     5.13551
0.00492492     16.6837
0.00525689     37.6389
0.00707173     41.1287
0.00672046     49.0718
0.0010846     29.7382
0.00813657     24.3286
0.00240747     15.8398
0.00358704     45.7641
0.00762432     14.8308
0.00361834     27.7879
0.0062299     21.1476
0.00836289     41.2555
0.00324104     46.6211
0.00876894     11.2422
0.00628199     12.4816
0.00626585     27.7811
0.00918223     15.7745
0.000109347     37.6785
0.00988064     10.0093
0.000261487     12.1842
0.000354037     46.8467
0.00762067     7.46956
0.00244387     2.84008
0.00916071     2.80516
0.00303813     21.2304
0.00144236     47.3788
0.00997351     12.544
0.00101665     38.2629
0.000489677     48.208
0.00924957     16.5443
0.00475288     47.8625
0.00603695     34.6965
0.00846195     37.5374
0.00139143     8.49602
0.00278143     15.5288
0.00740092     3.73851
0.00780681     25.2901
0.00185988     12.1719
0.00517909     35.3587
0.00245967     40.4042
0.00716027     38.7377
0.00234394     2.12987
0.00691567     21.9124
0.00760541     23.2822
6.25335e-05     15.7465
0.000378723     27.9689
0.00993245     10.454
0.00803579     43.0494
0.00829254     7.1761
0.00284853     39.0382
0.00321192     1.56318
0.00361303     48.6407
0.00349339     34.0657
0.00473677     9.59527
0.0075478     20.2937
0.000411333     12.1476
0.000163528     5.92481
0.00506978     41.1401
0.00911503     22.05
0.00305969     43.9672
0.00547986     45.7324
0.00429514     48.1185
0.00375337     38.1896
0.00587697     26.2691
0.00698488     4.2597
0.00126593     46.7246
0.00113364     14.8477
0.0002898     35.7618
2.7986e-05     39.4336
0.00992431     47.6392
0.00642524     24.2931
0.0068982     31.6795
0.00987436     36.0726
0.00297719     28.5655
0.00994921     49.2229
0.00374959     35.2408
0.0069038     12.2724
0.00673182     11.7836
0.00994607     14.9429
0.00755462     21.5062
0.00638803     32.7184
0.00452657     47.828
0.00724247     32.0885
0.00187133     15.4108
0.00168429     46.36
0.0012938     33.4992
0.00779414     2.30265
0.0018246     29.2892
0.00224571     1.46812
0.00781702     19.2023
0.00211916     15.1922
0.000853013     5.33972
0.00747125     8.08974
0.00427476     24.6482
0.000568816     28.5771
0.00493489     22.0865
0.0023144     9.94822
0.00782931     40.5057
0.00133572     3.32111
0.00615418     4.31976
2.78747e-05     14.9801
0.0060153     31.6432
0.00746703     15.8727
0.00242054     47.8433
0.000966273     24.0543
0.00345452     16.7741
0.000377012     49.9033
0.00684226     26.536
0.00946901     3.31321
0.00443542     6.88407
0.00204287     5.10275
0.00392737     33.7796
0.00566997     13.2128
0.00746886     16.3328
0.00830118     17.7517
0.00584502     12.2021
0.00883837     40.0071
0.00364122     5.52864
0.00335578     49.1645
0.00257224     18.5382
0.00932046     48.1728
0.000315413     32.8387
0.00310449     44.3192
0.00878669     7.6813
0.00954172     10.5486
0.00218877     18.7762
0.000163049     3.50621
7.27263e-05     48.9961
0.000249442     47.6403
0.00953887     6.6264
0.00538481     24.3929
0.00694497     27.9273
0.00710183     2.79959
0.00302741     5.41096
0.00199636     27.4381
0.000895376     35.8661
0.00327866     13.2441
0.00794261     42.3162
0.00665859     34.5172
0.00291899     5.19678
0.00664405     44.2504
0.00787319     13.2717
0.00359135     27.7193
0.00388971     48.6954
0.00851353     14.9365
0.00802671     48.2499
0.00432242     49.9885
0.00259609     13.1197
0.00962879     46.062
0.00189084     19.1064
0.00995783     12.958
0.00365208     33.8348
0.00735484     36.4515
0.00494017     14.6376
0.00641781     27.904
0.00825268     26.9466
0.00818072     18.8466
0.00540087     29.4751
0.00241321     15.1057
0.00579868     17.4467
0.000300749     23.8927
0.00892546     23.6171
0.00352673     9.24959
0.00790388     6.23565
0.00314889     37.5349
0.00743003     33.7499
0.00858839     34.7204
0.00373602     35.6799
0.00602523     23.0066
0.00657801     46.9107
0.000692124     38.1172
0.00378299     24.2711
0.0026479     25.9478
0.00867746     18.609
0.00739992     18.2656
0.000236789     20.3919
0.00564905     47.0759
0.00755809     47.955
0.00941042     24.9057
0.00250253     7.83213
0.00673835     14.3052
0.00690332     26.3267
0.00211052     2.18376
0.000347158     29.4122
0.00945521     13.1028
0.00475213     28.6859
0.00225631     40.4171
0.000305264     7.04444
0.00449192     42.2396
0.00353738     23.8341
0.00361412     17.8017
0.00983892     22.9395
0.0017486     4.1155
0.00264116     49.1021
0.00552023     34.7264
0.00282342     36.8729
0.0031677     33.9368
0.00271512     12.9472
0.0096298     10.5573
0.00179092     47.786
0.00769873     9.83861
0.00975891     25.5574
0.00322065     25.8706
0.00477171     4.08766
0.00707826     39.1569
0.00324807     49.9691
0.00972051     31.6289
0.00302673     37.8662
0.00860635     3.01321
0.00506664     42.4593
0.00950366     42.8899
0.00715257     26.5708
0.00705515     14.2132
0.00615788     2.27725
0.00194448     28.8309
0.000147336     11.4885
0.00817998     27.2842
0.00457467     18.5489
0.00890481     34.2946
0.00540561     35.7853
0.00857981     39.3605
0.00734323     41.7133
0.00881007     21.7792
0.00669678     34.149
0.00125543     19.5539
0.00772805     11.2647
0.00988274     3.08508
0.00734129     15.2343
0.00840977     23.9731
0.00344718     9.15272
0.00739873     45.3228
0.00838177     15.5603
0.00435329     13.5676
0.00851729     33.8449
0.00523506     13.5846
0.00137912     26.6221
0.00413852     1.88742
0.00801343     11.6248
0.00674833     6.3718
0.0046189     28.9258
0.00965722     25.1136
6.41786e-05     19.5116
0.000533001     47.6114
0.00511784     39.365
0.00541055     43.3043
0.0018019     35.5721
0.00620448     30.3572
0.00212078     7.35171
0.00991913     4.00358
0.0051895     14.3912
0.00691227     32.5233
0.00274251     48.5199
0.00692864     17.1586
0.00396224     2.69242
0.00759405     34.3414
0.00820221     17.858
0.00853428     31.5605
0.0023285     30.8503
0.00594437     31.3276
0.00209812     34.2464
0.00771578     18.4157
0.00280798     23.9832
0.00933251     46.7893
0.0046231     42.7378
1.65698e-05     48.7103
0.00169563     39.6163
0.00274714     36.5143
0.00541104     35.4725
0.00970879     3.89216
0.00801248     6.93385
0.00444574     44.2507
0.00110365     20.626
0.00958835     35.9828
0.00594641     14.8264
0.000349127     25.363
0.00267031     12.4785
0.00226497     34.9781
0.00288533     24.0271
0.00465035     7.94405
0.00783553     5.96107
0.00175687     8.93095
0.00399036     4.9645
0.00857598     30.2205
0.00981317     8.36752
9.24958e-05     39.5649
0.000718608     25.4238
0.00104492     34.2574
0.00448576     12.5388
0.00616698     11.0192
0.00767205     25.8079
0.00714009     39.935
0.000520761     11.9838
0.00710482     3.12759
0.00431595     30.7372
0.000673278     46.4454
0.000211051     30.1845
0.00730864     26.0934
0.00489877     38.7256
0.00534741     33.965
0.00363636     34.3958
0.00969751     24.7058
0.000654034     35.4113
0.00303199     40.7645
0.00311618     43.546
0.0070768     31.8381
0.00487163     8.89809
0.00820435     30.0416
0.00209182     46.3022
0.00981429     21.8742
0.00375683     36.7497
0.00273197     9.4252
0.00822938     4.52436
0.00721548     5.10612
0.000392791     37.1329
0.00320126     11.2451
0.00597607     10.4616
0.00801615     48.3109
0.00360435     15.0679
0.004423     9.1654
0.00311968     6.08667
0.00871624     6.1471
0.00427486     41.5729
0.00797726     47.9894
0.000608314     45.5534
0.000819215     15.8023
0.00876642     19.7295
0.00597752     9.61031
0.00622265     40.4803
0.00847918     10.6775
0.00551786     4.35399
0.00205112     25.4664
0.00292904     16.0013
0.00299717     44.8819
0.00831241     17.552
0.000372867     39.5252
0.00081771     16.7559
0.00881311     38.896
0.00689946     22.7128
0.00343668     40.4249
0.00706945     25.4703
0.00640124     27.5195
0.00344895     48.6404
0.00769417     45.5318
0.00316029     12.8527
0.00810349     9.31925
0.00667687     9.48888
0.00306618     28.1439
0.0044511     19.1983
0.00674393     39.3251
0.00604443     2.83886
0.00513417     24.7436
0.00497049     7.14513
0.00396189     24.4275
0.000992402     41.8876
0.00376143     31.8444
0.00527755     41.3785
8.48268e-05     16.2408
0.00889439     9.37952
0.00323427     25.3052
0.00969189     46.8957
0.00697284     15.0565
0.00246083     25.5267
0.00723935     9.81135
0.00776249     44.0743
0.00361327     8.41672
0.00772946     46.6653
0.00127552     49.2004
0.00294256     30.1345
0.00320108     47.6112
0.00180724     6.07286
0.00594808     7.98992
0.00252555     21.6264
0.000495094     11.7905
0.00617259     31.2337
0.00285534     36.6426
0.00652107     28.9565
0.00418512     13.9624
0.000680006     34.2858
0.00115223     7.36142
0.00283682     25.6028
0.00669677     9.75015
0.00834988     37.7687
0.00439472     43.5101
0.0078774     10.2239
0.000281378     26.75
0.00774791     33.1468
0.00332165     42.5868
0.00244058     17.4879
0.00467205     48.7692
0.0010614     17.8084
0.00944021     36.6735
0.0084416     9.90137
0.00175958     48.1384
0.00495979     42.5253
0.00956887     27.7346
0.0015912     49.1675
0.00381312     45.6314
0.00408959     21.8184
0.00934695     8.36429
0.00186913     37.7608
0.00410871     28.2753
0.00139482     46.1689
0.0053393     22.3816
0.00339496     22.6389
0.00204176     20.6198
0.00103248     48.0213
0.00304585     49.8112
0.00470505     40.292
0.00142734     2.36197
0.00916089     18.8564
0.00889968     11.7938
0.00839802     15.6736
0.0024805     36.8352
0.00720393     14.5733
0.00511341     42.9948
0.00504014     43.0528
0.00101994     25.2983
0.00996839     27.5482
0.00355368     27.7708
0.00615448     33.9731
0.00630839     49.7437
0.00222216     42.8315
0.00420551     36.9589
0.00168298     22.4131
0.00786879     25.5911
0.00865841     7.66686
0.00529313     32.4762
0.00550733     24.4769
0.000525345     35.0825
0.00121133     47.7946
0.00745371     39.7536
0.00316872     23.2397
0.00705369     25.1691
0.00949483     24.6741
0.00408474     31.4365
0.00428672     9.76095
0.00487001     44.3861
0.00844362     2.68339
0.00228152     14.2513
0.00724067     20.5014
0.00869665     30.6533
0.00799212     22.4756
0.0074606     27.4138
0.0032355     12.3281
0.0093475     14.5274
0.00677489     4.17788
0.00627776     37.1075
0.00679987     43.7097
0.00788398     38.4692
0.00234155     13.4549
0.00717587     35.4798
0.0036163     6.33493
0.00180778     2.88758
0.00472437     26.6759
0.00141447     30.1511
0.000616876     39.8826
0.00811846     28.0483
0.00146708     17.4834
0.00804313     6.16089
0.00476399     7.42762
0.00713243     8.39248
0.00767635     33.7314
0.00492311     49.4545
0.00560926     17.4649
1.93688e-05     36.8889
0.00926682     18.3081
0.00211785     42.8972
0.00325622     33.0611
0.001296     5.81098
0.00962857     45.9618
0.00245884     41.1324
0.00279378     47.0002
0.00403128     48.9624
0.00327534     31.7054
0.00137319     19.6705
0.00691358     39.8972
0.00822911     22.4435
0.00534366     31.4647
0.00682821     30.3943
0.00156658     29.1881
0.00552955     1.60931
0.00595303     14.2542
0.00793686     25.194
0.00702896     44.7822
0.00386492     30.8589
0.00389871     2.547
0.00897337     35.7408
0.00890963     14.3164
0.00556396     35.4727
0.000134383     35.0182
0.00102253     33.6971
0.00581167     15.9251
0.00980839     42.3926
0.00873269     21.5903
0.000621436     9.23236
0.00365012     34.878
0.00542758     33.017
0.00982309     4.825
0.00525672     16.7784
0.00489766     35.1219
0.000707043     16.0675
0.0085875     34.9901
0.000273384     18.438
0.00194458     3.87873
0.00804504     9.21997
0.00589077     47.2903
0.00844074     38.2431
0.000718445     48.7141
0.00253681     7.19322
0.00267316     49.4901
0.00545795     2.2738
0.00937394     18.0125
0.00357112     7.87486
0.00808951     10.208
0.000884781     32.4686
0.00314179     15.5936
0.00435325     21.3247
0.00808259     6.22158
0.00684689     4.94084
0.00540705     8.66937
0.00155478     10.4154
0.00937269     28.3347
0.00585085     6.86953
0.00203742     5.66809
0.00812465     12.9282
0.000430041     20.2594
0.00571942     11.6887
0.00668444     5.84249
0.00789483     20.693
0.00870846     44.1843
0.00381593     1.66724
0.00293777     6.30637
0.00751295     44.3078
0.00987761     11.1428
0.00583594     40.1652
0.00862297     43.6103
0.00891292     30.3176
0.00184505     39.9767
0.00670807     9.5178
0.00162224     34.4095
0.00355477     3.54186
0.00925451     33.4757
0.00560847     30.1569
0.0041489     29.599
0.00564468     29.9446
0.00296374     48.1961
0.00417288     36.8628
0.00651915     12.5505
0.00744398     49.7055
0.00107451     23.317
0.000667759     21.9054
0.00572113     24.3793
0.00506647     40.5134
0.00923488     10.9759
0.00130162     10.8226
0.00457155     5.43754
0.00632914     11.1734
0.00209673     26.5847
0.00413311     25.9932
0.00574145     18.2504
0.00251568     10.1253
0.00608841     15.4626
0.00823721     31.0213
0.00559131     36.4865
0.00274513     49.5397
0.00961943     24.4133
0.00597856     37.3703
0.00252428     15.5182
0.00560902     4.81026
0.00571682     39.28
0.00139468     38.3306
0.00807009     22.1273
0.0069524     48.4636
0.00551433     11.532
0.00843029     46.4723
0.0086368     40.8522
0.00942139     19.8741
0.00650927     34.2896
0.00843074     35.6225
0.00927683     19.9629
0.00435078     37.2862
0.00216839     34.9222
0.00359281     15.0673
4.77268e-05     46.446
0.00749061     45.0965
0.00655806     9.97188
0.00663723     12.9214
0.00365009     38.9632
0.00437008     21.2185
0.00742782     49.4815
0.00415935     1.39455
0.00024818     33.4588
0.00102605     48.6268
0.00524354     19.584
0.00665662     42.7845
0.00361664     46.4658
0.00424888     48.5711
0.00923765     22.6405
0.00129797     5.70133
0.00138893     27.4793
0.00309053     37.1547
0.00460912     43.9427
0.00360405     28.8916
2.16606e-05     14.749
0.00647548     4.55591
0.00818299     2.28082
0.00125311     6.62704
0.0079931     41.4642
0.00716401     47.6142
0.00904764     47.2244
0.00810529     21.3157
0.00767906     25.2029
0.00232817     29.2763
0.0093416     39.3433
0.00781113     23.4063
0.00883647     18.0725
0.00689559     38.8134
0.00232358     44.0746
0.00202407     29.4745
0.00107773     37.2913
0.00853908     35.4966
0.00254653     1.76934
0.0051861     41.7033
0.00377572     38.2642
0.00113169     48.2201
0.00664355     38.9167
0.00863955     10.3152
0.00855964     23.6893
0.00863339     16.8118
0.00325835     10.955
0.00812284     15.9235
0.00936838     28.5335
0.00392836     32.5981
0.00121911     25.3835
0.00279966     2.83798
0.00816984     49.1119
0.0094048     43.4268
6.46115e-05     44.072
0.00785952     23.1878
0.00680975     42.0693
0.0085745     8.9965
0.00600271     21.6677
0.00553481     5.19032
0.00910095     48.4982
0.00710139     24.6569
0.00274242     42.5748
0.00706199     7.91053
0.000697584     41.8282
0.0010587     2.1067
0.00190668     37.4452
0.00204765     42.3804
0.00646694     13.6742
0.00913415     19.9616
0.00676284     12.8271
0.00499307     15.0456
0.00872827     16.5071
0.00878987     43.1172
0.00111089     17.6182
0.00013297     42.7138
0.00518977     48.8812
0.00464463     27.8137
0.00630535     8.00448
0.00175409     32.9568
0.00270646     38.4699
0.0033367     7.71524
0.00930457     9.1064
0.00170836     49.7968
0.00728081     14.8038
0.00794432     13.4017
0.00104217     40.6728
0.00599805     24.5537
0.00571171     23.0302
0.0082762     9.77629
0.00535665     34.6193
0.00109177     4.244
0.00913517     42.3458
0.00345943     46.7213
0.00551286     17.1702
0.00198782     11.0894
0.00950083     23.4896
0.00834074     1.206
0.0040768     44.6942
0.00436538     5.54374
0.000856789     47.2803
0.00227708     7.65651
0.00937259     25.9956
0.00283029     7.42273
0.000660848     37.7859
0.0088747     27.0605
0.00260652     4.29653
0.00192523     8.86856
0.00629742     42.559
0.00443611     37.4705
0.0044386     22.1495
0.00352832     29.2973
0.0089302     8.46618
0.00456427     34.7826
0.00623548     23.4434
0.00532065     49.2939
0.00490063     21.0637
0.00107845     44.6801
0.00821587     41.4084
0.00523398     13.8582
0.00395822     3.28008
0.0042315     24.6393
0.001915     42.746
0.00208898     29.8315
0.000575568     14.7538
0.00990986     6.08063
0.00330492     21.2783
0.00953219     33.2085
0.00703275     31.9649
0.00870496     14.8961
0.00689636     9.3987
0.00139459     37.1995
0.00931511     48.2834
0.000520998     22.7853
0.00959828     15.0674
0.00734128     30.438
0.00933791     35.5265
0.00593671     42.0219
0.00390672     33.7752
0.00797326     21.7855
0.00566494     28.8263
0.00316637     44.6627
0.00826708     28.0547
0.00564471     37.0034
0.00450147     1.3401
0.00941528     19.156
0.00277276     23.7505
0.00432257     32.6025
0.00291144     1.41914
0.00529781     38.3969
0.00479134     4.39196
0.000930859     36.0962
0.00919593     11.877
0.00787163     39.8196
0.00238631     44.1481
0.00568076     15.5267
0.000729405     4.94966
0.00828266     37.7812
0.000380581     25.5315
0.0025889     43.6446
0.00858996     37.5637
0.00945642     9.02602
0.00740727     31.5716
0.00353906     24.6506
0.00966648     29.0665
0.000175619     44.5277
0.00164848     1.96994
0.00981723     17.6969
0.00917813     41.1893
0.00816956     8.63346
0.0063061     48.3964
0.00853753     2.80965
0.002127     47.5747
0.00256756     5.33695
0.00154824     41.2948
0.00150934     20.8427
0.000647731     32.4568
0.00622354     45.2396
0.00589684     47.674
0.00134782     35.9049
0.00298993     37.9627
0.00516116     9.8004
0.00801167     8.29048
0.00747873     14.2045
0.00819628     7.67362
0.00956521     10.8455
0.00593974     40.2311
0.00243974     12.7763
0.00740744     20.5154
0.00914733     13.5285
0.00248064     47.2552
0.00166913     21.9437
0.00645892     13.3062
0.00724932     41.6154
0.000478405     23.9832
0.00952944     2.23537
0.0094322     6.14634
0.00477052     35.6319
0.00565139     15.4556
0.00414908     8.36866
0.0090284     28.8283
0.00956422     1.98344
0.00462844     16.5525
0.00369354     28.9373
0.00787382     26.8597
0.00114964     28.1568
0.00122206     29.3599
0.00149681     18.0478
0.00208189     5.55429
0.00663207     6.9825
0.00670917     28.8466
0.00686944     27.0954
0.00952775     44.1341
0.00406023     4.10161
0.00610608     34.3429
0.00631051     45.7735
0.00864389     36.2105
0.00476184     41.9735
0.00294386     25.8111
0.00834533     7.88546
0.00874046     39.5508
0.00796952     9.64982
0.00176705     48.0593
0.00520542     9.63265
0.00245979     13.4017
0.00540062     22.0156
0.00443798     16.9809
0.000381222     27.6169
0.00854358     9.38599
0.00487789     27.172
0.00685654     48.8224
0.00963812     26.0083
0.00981087     45.0657
0.00385986     28.2926
0.00447475     32.2137
0.00745224     34.6872
0.000324651     6.6011
0.000286869     5.58621
0.00615719     11.7153
0.0056286     39.3814
0.0093923     31.9681
0.00189409     20.1483
0.00258698     17.4871
0.00476651     38.0863
0.00594917     30.4301
7.121e-05     48.0768
0.00456078     18.0598
0.00262742     2.33205
0.00214591     17.3051
0.00873111     32.1167
0.00965517     48.5114
0.00377345     23.3297
0.00383763     7.74423
0.00538278     11.8635
0.0043972     31.2028
0.00396277     24.5474
0.00748448     18.6102
0.00231435     27.2153
0.00239049     7.97895
7.25291e-05     42.8968
0.00177054     38.6268
0.00237865     3.43264
0.0058311     47.9839
0.00858985     19.6906
0.00843176     27.8724
0.00619632     23.4885
0.000266952     35.1504
0.00520832     45.1194
0.00478328     38.4134
0.00825922     22.215
0.00410966     15.8661
0.0063469     46.6926
0.0013147     48.8529
0.00811836     17.7965
0.00864025     8.01804
0.00217281     17.8535
0.00267658     20.6099
0.0059707     32.482
0.000262829     36.5252
0.00345771     25.8899
0.00281095     48.0556
0.00764243     24.7247
0.0076293     4.47233
0.00755069     37.2662
0.00847309     13.1435
0.00989707     40.0651
0.00988752     22.2553
0.00827454     35.6031
0.00518501     7.48947
0.00506347     27.2518
0.00701037     34.3143
0.00343688     35.7941
0.00623769     47.2465
0.00381753     33.8923
0.00248889     19.8374
0.00633487     43.0959
0.00935937     38.2643
0.00260449     48.9456
0.00609255     2.18895
0.00179371     15.5248
0.00280405     27.0771
0.00470696     25.3907
0.00614414     37.2701
0.00953686     35.2209
0.0099355     39.5512
0.00374512     23.3782
0.00230072     31.3357
0.00421802     26.1681
0.00244367     12.937
0.00390689     3.95531
0.00112386     42.361
0.00941672     46.3665
0.00614823     49.9565
0.00289717     24.5972
0.00990441     44.5237
0.00895331     25.8515
0.00163496     49.4115
0.00610056     18.1268
0.00157737     36.0488
0.00452209     39.7371
0.00748858     30.0855
0.00125201     32.3029
0.00576415     40.4405
0.00199256     27.8458
0.00698766     7.05171
0.00819374     38.0289
0.00461681     20.5946
0.00353141     45.0697
0.00154742     32.1058
0.00940976     9.90522
0.00797061     33.1361
0.00245523     41.3381
0.00418806     1.70655
0.00635753     23.7353
0.00443057     20.7363
0.000500322     3.24241
0.00831159     43.8362
0.000154105     6.37504
0.00597477     12.5059
0.000696808     27.0062
0.00324247     26.9319
0.0094909     39.6132
0.00359189     25.8107
0.00623929     40.4429
0.00974773     37.1981
0.00216316     36.8991
0.00148332     18.4275
0.00982222     7.68718
0.0034584     29.7385
0.00669978     27.6271
0.00516849     32.6126
0.00822975     19.8977
8.30009e-05     13.2083
0.00549559     49.6065
0.00417472     8.67282
0.0003552     31.5813
0.00773937     41.7381
0.00731354     30.5862
0.00532064     27.1148
0.00698247     32.6729
0.006845     28.4135
0.00296373     41.3986
0.00976127     44.7658
0.00364012     41.5453
0.0077721     47.5095
0.00597395     20.2438
0.00544214     8.05616
0.00613272     43.2033
0.00551171     9.7615
0.000625689     39.7548
4.18612e-05     26.5681
0.00151347     19.1764
0.00978435     24.0857
0.00340577     19.5577
